GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,PRT,Portugal,,MLE,Male,,69.9,69.85271,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,QAT,Qatar,,FMLE,Female,,68.1,68.11324,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,ROU,Romania,,FMLE,Female,,69.3,69.30054,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,RWA,Rwanda,,BTSX,Both sexes,,59.3,59.3223,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,SAU,Saudi Arabia,,BTSX,Both sexes,,65.4,65.42004,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,SGP,Singapore,,MLE,Male,,74.4,74.38552,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,SLB,Solomon Islands,,MLE,Male,,61.2,61.20091,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,SLV,El Salvador,,FMLE,Female,,68.7,68.7432,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,SOM,Somalia,,FMLE,Female,,51.1,51.10303,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,SSD,South Sudan,,BTSX,Both sexes,,50.2,50.22599,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,STP,Sao Tome and Principe,,BTSX,Both sexes,,60.5,60.45848,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SVN,Slovenia,,MLE,Male,,67.9,67.92318,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,SWE,Sweden,,MLE,Male,,71.3,71.30422,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,SWZ,Eswatini,,FMLE,Female,,51.9,51.89902,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,SYC,Seychelles,,FMLE,Female,,69.3,69.25096,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,SYR,Syrian Arab Republic,,FMLE,Female,,59.2,59.16416,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,TCD,Chad,,BTSX,Both sexes,,46.7,46.72454,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,TGO,Togo,,BTSX,Both sexes,,53.5,53.52602,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,THA,Thailand,,BTSX,Both sexes,,66.6,66.59075,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TKM,Turkmenistan,,MLE,Male,,58.2,58.23859,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,TLS,Timor-Leste,,MLE,Male,,57.2,57.18732,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,TON,Tonga,,MLE,Male,,62.5,62.5104,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,TTO,Trinidad and Tobago,,FMLE,Female,,66.1,66.05982,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,TUN,Tunisia,,FMLE,Female,,67,67.02213,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,TUR,Turkey,,FMLE,Female,,67.2,67.24688,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,TZA,United Republic of Tanzania,,BTSX,Both sexes,,56,55.96183,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,UGA,Uganda,,BTSX,Both sexes,,54.5,54.46988,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,UKR,Ukraine,,BTSX,Both sexes,,63.7,63.68835,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,USA,United States of America,,MLE,Male,,67.1,67.0919,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,UZB,Uzbekistan,,MLE,Male,,62.6,62.60069,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,VEN,Venezuela (Bolivarian Republic of),,FMLE,Female,,69.8,69.79293,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,VNM,Viet Nam,,FMLE,Female,,70.5,70.48565,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,WSM,Samoa,,BTSX,Both sexes,,65.7,65.74365,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,YEM,Yemen,,BTSX,Both sexes,,54.3,54.3297,,,,,
WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ZWE,Zimbabwe,,MLE,Male,,52.2,52.15027,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,AFG,Afghanistan,,MLE,Male,,10.8,10.84142,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,ALB,Albania,,FMLE,Female,,16.9,16.94969,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,ARE,United Arab Emirates,,FMLE,Female,,15.9,15.93243,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,ARM,Armenia,,BTSX,Both sexes,,15,15.02519,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,ATG,Antigua and Barbuda,,BTSX,Both sexes,,15.6,15.55153,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,AZE,Azerbaijan,,MLE,Male,,13.1,13.14648,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,BDI,Burundi,,MLE,Male,,11.7,11.67361,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,BEL,Belgium,,FMLE,Female,,19.9,19.87218,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,BEN,Benin,,FMLE,Female,,13.7,13.65673,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,BFA,Burkina Faso,,FMLE,Female,,11.9,11.86877,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,BGD,Bangladesh,,BTSX,Both sexes,,14.5,14.48703,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,BGR,Bulgaria,,BTSX,Both sexes,,15,15.03999,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,BHR,Bahrain,,BTSX,Both sexes,,15.7,15.72802,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,BIH,Bosnia and Herzegovina,,MLE,Male,,13.6,13.62683,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,BLR,Belarus,,MLE,Male,,12.1,12.05512,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,BLZ,Belize,,MLE,Male,,12.4,12.4113,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,BOL,Bolivia (Plurinational State of),,FMLE,Female,,17.1,17.13287,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,BRA,Brazil,,FMLE,Female,,17.7,17.67351,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,BRB,Barbados,,FMLE,Female,,16.6,16.61613,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,BRN,Brunei Darussalam,,BTSX,Both sexes,,15.6,15.61899,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,BTN,Bhutan,,BTSX,Both sexes,,14.5,14.48912,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,BWA,Botswana,,BTSX,Both sexes,,13,13.00775,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,CAN,Canada,,MLE,Male,,19.2,19.16611,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,CHE,Switzerland,,MLE,Male,,18.7,18.68732,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,CHL,Chile,,MLE,Male,,16.3,16.32424,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,CHN,China,,FMLE,Female,,16.4,16.36239,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,CIV,C̫te d'Ivoire,,FMLE,Female,,10.9,10.9334,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,COG,Congo,,MLE,Male,,13,12.9957,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,COG,Congo,,FMLE,Female,,13.6,13.61707,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,COL,Colombia,,BTSX,Both sexes,,16.9,16.90645,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,COM,Comoros,,MLE,Male,,11.8,11.845,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,CPV,Cabo Verde,,FMLE,Female,,15.3,15.31816,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,CPV,Cabo Verde,,BTSX,Both sexes,,14.4,14.37407,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,CUB,Cuba,,MLE,Male,,16.5,16.54238,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,CUB,Cuba,,FMLE,Female,,18.6,18.58352,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,CYP,Cyprus,,BTSX,Both sexes,,18.6,18.63391,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,CZE,Czechia,,MLE,Male,,14.5,14.50284,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,DEU,Germany,,FMLE,Female,,19.7,19.65449,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,DEU,Germany,,BTSX,Both sexes,,18.4,18.42713,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,DNK,Denmark,,MLE,Male,,17.5,17.49504,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,DNK,Denmark,,FMLE,Female,,19.6,19.62833,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,DOM,Dominican Republic,,BTSX,Both sexes,,17.1,17.11217,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,DZA,Algeria,,MLE,Male,,15.6,15.56781,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,ECU,Ecuador,,FMLE,Female,,18.6,18.58077,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AMR,Americas,,ECU,Ecuador,,BTSX,Both sexes,,17.7,17.71344,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ERI,Eritrea,,MLE,Male,,12.7,12.68167,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ERI,Eritrea,,FMLE,Female,,13.6,13.6134,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,EUR,Europe,,ESP,Spain,,BTSX,Both sexes,,20.1,20.09295,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,AFR,Africa,,ETH,Ethiopia,,FMLE,Female,,13.9,13.87191,,,,,
WHOSIS_000007,Healthy life expectancy (HALE) at age 60 (years),https://www.who.int/uat-portal/indicator-metadata-registry/imr-details/66,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,FJI,Fiji,,MLE,Male,,11.5,11.54516,,,,,
